경상북도 상주시
경상북도 성주군
경상북도 안동시
경상북도 영덕군
경상북도 영양군
경상북도 영주시
경상북도 영천시
경상북도 예천군
경상북도 울릉군
경상북도 울진군
경상북도 의성군
경상북도 청도군
경상북도 청송군
경상북도 칠곡군
경상북도 포항시
경상북도
경상북도개발공사
경상북도관광공사
경상북도교육청 경상북도경산교육지원청
경상북도교육청 경상북도경주교육지원청
경상북도교육청 경상북도고령교육지원청
경상북도교육청 경상북도교육정보센터
경상북도교육청 경상북도교육청구미도서관
경상북도교육청 경상북도교육청문화원
경상북도교육청 경상북도교육청상주도서관
경상북도교육청 경상북도교육청안동도서관
경상북도교육청 경상북도교육청연구원
경상북도교육청 경상북도교육청영주선비도서관
경상북도교육청 경상북도교육청정보센터
경상북도교육청 경상북도구미교육지원청
경상북도교육청 경상북도군위교육지원청
경상북도교육청 경상북도김천교육지원청
경상북도교육청 경상북도립안동도서관
경상북도교육청 경상북도문경교육지원청
경상북도교육청 경상북도봉화교육지원청
경상북도교육청 경상북도상주교육지원청
경상북도교육청 경상북도성주교육지원청
경상북도교육청 경상북도안동교육지원청
경상북도교육청 경상북도영덕교육지원청
경상북도교육청 경상북도영양교육지원청
경상북도교육청 경상북도영주교육지원청
경상북도교육청 경상북도영천교육지원청
경상북도교육청 경상북도예천교육지원청
경상북도교육청 경상북도울릉교육지원청
경상북도교육청 경상북도울진교육지원청
경상북도교육청 경상북도의성교육지원청
경상북도교육청 경상북도청도교육지원청
경상북도교육청 경상북도청송교육지원청
경상북도교육청 경상북도칠곡교육지원청
경상북도교육청 경상북도포항교육지원청
경상북도교육청
경상북도교육청연수원
경상북도문화관광공사
경주시시설관리공단
경찰청 강원도경찰청
경찰청 경기도남부경찰청
경찰청 경기도북부경찰청
경찰청 경상남도경찰청
경찰청 경상북도경찰청
경찰청 광주광역시경찰청
경찰청 대구광역시경찰청
경찰청 대전광역시경찰청
경찰청 부산광역시경찰청
경찰청 서울특별시경찰청
경찰청 울산광역시경찰청
경찰청 인천광역시경찰청
경찰청 전라남도경찰청
경찰청 전라북도경찰청
경찰청 제주특별자치도경찰청
경찰청 충청남도경찰청
경찰청 충청북도경찰청
경찰청
고양도시관리공사
고용노동부
공공데이터활용지원센터
공무원연금공단
공정거래위원회
과천도시공사
과학기술일자리진흥원
과학기술정보통신부 국립과천과학관
과학기술정보통신부 국립전파연구원
과학기술정보통신부 국립중앙과학관
과학기술정보통신부 우정사업본부
과학기술정보통신부 중앙전파관리소
과학기술정보통신부
과학기술정책연구원
관세청
광명도시공사
광주광역시 광산구
광주광역시 남구
광주광역시 동구
광주광역시 북구
광주광역시 서구
광주광역시
광주광역시교육청
광주광역시도시공사
광주광역시도시철도공사
광주환경공단
광진구시설관리공단
교육부 국립국제교육원
교육부 국립특수교육원
교육부 국사편찬위원회
교육부 중앙교육연수원
교육부
구로구시설관리공단
국가과학기술연구회
국가보훈처
국가철도공단
국가평생교육진흥원
국립공원공단
국립광주과학관
국립낙동강생물자원관
국립박물관문화재단
국립부산과학관
국립생태원
국립암센터
국립중앙의료원
국립해양박물관
국민건강보험공단
국민권익위원회
국민연금공단
국방과학연구소
국방기술품질원
국방부
국세청
국제방송교류재단
국제식물검역인증원
국토교통과학기술진흥원
국토교통부 국토지리정보원
국토교통부 서울지방국토관리청
국토교통부 중앙토지수용위원회
국토교통부 철도특별사법경찰대
국토교통부
국토안전관리원
국토연구원
군포도시공사
그랜드코리아레저(주)
근로복지공단
기관별분류.zip
기상청 항공기상청
기상청
기술보증기금
기장군도시관리공단
기초과학연구원
기획재정부
김대중컨벤션센터
남양주도시공사
농림수산식품교육문화정보원
농림식품기술기획평가원
농림축산식품부 국립농산물품질관리원
농림축산식품부 국립종자원
농림축산식품부 농림축산검역본부
농림축산식품부 농식품공무원교육원
농림축산식품부
농업정책보험금융원
농촌진흥청 국립농업과학원
농촌진흥청 국립축산과학원
농촌진흥청
달성군시설관리공단
대검찰청
대구경북첨단의료산업진흥재단
대구광역시 남구
대구광역시 달서구
대구광역시 달성군
대구광역시 동구
대구광역시 북구
대구광역시 서구
대구광역시 수성구
대구광역시 중구
대구광역시
대구광역시교육청 대구2.28기념학생도서관
대구광역시교육청 대구광역시교육연수원
대구광역시교육청 대구광역시남부교육지원청
대구광역시교육청 대구광역시달성교육지원청
대구광역시교육청 대구광역시동부교육지원청
대구광역시교육청 대구광역시립남부도서관
대구광역시교육청 대구광역시립달성도서관
대구광역시교육청 대구광역시립동부도서관
대구광역시교육청 대구광역시립두류도서관
대구광역시교육청 대구광역시립북부도서관
대구광역시교육청 대구광역시립서부도서관
대구광역시교육청 대구광역시립수성도서관
대구광역시교육청 대구광역시립중앙도서관
대구광역시교육청 대구광역시서부교육지원청
대구광역시교육청 대구광역시유아교육진흥원
대구광역시교육청 대구교육낙동강수련원
대구광역시교육청 대구교육박물관
대구광역시교육청 대구교육팔공산수련원
대구광역시교육청 대구교육해양수련원
대구광역시교육청 대구미래교육연구원
대구광역시교육청 대구학생문화센터
대구광역시교육청
대구도시공사
대구도시철도공사
대구시설공단
대구환경공단
대외경제정책연구원
대전광역시 대덕구
대전광역시 동구
대전광역시 상수도사업본부
대전광역시 서구
대전광역시 유성구
대전광역시 중구
대전광역시
대전광역시교육청
대전광역시도시철도공사
대전광역시시설관리공단
대전도시공사
대전마케팅공사
대통령기록관
대한무역투자진흥공사
대한민국학술원
대한석탄공사
대한장애인체육회
대한적십자사
대한체육회
도로교통공단
도봉구시설관리공단
독립기념관
동대문구시설관리공단
동해시시설관리공단
문경관광진흥공단
문화재청 궁능유적본부
문화재청
문화체육관광부 국립국악원
문화체육관광부 국립민속박물관
문화체육관광부 국립아시아문화전당
문화체육관광부 국립중앙극장
문화체육관광부 국립중앙도서관
문화체육관광부 국립중앙박물관
문화체육관광부 국립한글박물관
문화체육관광부 국립현대미술관
문화체육관광부 대한민국역사박물관
문화체육관광부 대한민국예술원
문화체육관광부 한국예술종합학교
문화체육관광부 한국정책방송원
문화체육관광부 해외문화홍보원
문화체육관광부
방송통신위원회
방위사업청
법무부
법제처
병무청
보건복지부 국립공주병원
보건복지부 국립나주병원
보건복지부 국립부곡병원
보건복지부 국립소록도병원
보건복지부 국립재활원
보건복지부 국립정신건강센터
보건복지부 국립춘천병원
보건복지부 오송생명과학단지지원센터
보건복지부
부경대학교
부산관광공사
부산광역시 강서구
부산광역시 금정구
부산광역시 기장군
부산광역시 남구
부산광역시 동구
부산광역시 동래구
부산광역시 부산진구
부산광역시 북구
부산광역시 사상구
부산광역시 사하구
부산광역시 상수도사업본부
부산광역시 서구
부산광역시 수영구
부산광역시 연제구
부산광역시 영도구
부산광역시 중구
부산광역시 해운대구
부산광역시
부산광역시교육청 부산광역시남부교육지원청
부산광역시교육청 부산광역시동래교육지원청
부산광역시교육청 부산광역시립반송도서관
부산광역시교육청 부산광역시립부전도서관
부산광역시교육청 부산광역시립연산도서관
부산광역시교육청 부산광역시미래교육원
부산광역시교육청 부산광역시북부교육지원청
부산광역시교육청 부산광역시서부교육지원청
부산광역시교육청 부산광역시어린이창의교육관
부산광역시교육청 부산광역시학생교육문화회관
부산광역시교육청 부산광역시학생예술문화회관
부산광역시교육청 부산광역시해운대교육지원청
부산광역시교육청
부산교통공사
부산도시공사
부산시설공단
부산지방공단스포원
부산항만공사
부여군시설관리공단
사립학교교직원연금공단
산림청 국립산림과학원
산림청 국립산림품종관리센터
산림청 국립수목원
산림청 국립자연휴양림관리소
산림청 산림교육원
산림청 산림항공본부
산림청
산림청국립산림과학원
산업통상자원부 국가기술표준원
산업통상자원부
새만금개발청
서민금융진흥원
서울교통공사
서울시설공단
서울에너지공사
서울올림픽기념국민체육진흥공단
서울주택도시공사
서울특별시 강남구
서울특별시 강동구
서울특별시 강북구
서울특별시 강서구
서울특별시 관악구
서울특별시 광진구
서울특별시 구로구
서울특별시 금천구
서울특별시 노원구
서울특별시 도봉구
서울특별시 동대문구
서울특별시 동작구
서울특별시 마포구
서울특별시 서대문구
서울특별시 서초구
서울특별시 성동구
서울특별시 성북구
서울특별시 송파구
서울특별시 양천구
서울특별시 영등포구
서울특별시 용산구
서울특별시 은평구
서울특별시 종로구
서울특별시 중구
서울특별시 중랑구
서울특별시
서울특별시강동구도시관리공단
서울특별시관악구시설관리공단
서울특별시교육청 서울특별시강남서초교육지원청
서울특별시교육청 서울특별시강동송파교육지원청
서울특별시교육청 서울특별시강서양천교육지원청
서울특별시교육청 서울특별시교육청송파도서관
서울특별시교육청 서울특별시남부교육지원청
서울특별시교육청 서울특별시동부교육지원청
서울특별시교육청 서울특별시동작관악교육지원청
서울특별시교육청 서울특별시북부교육지원청
서울특별시교육청 서울특별시서부교육지원청
서울특별시교육청 서울특별시성동광진교육지원청
서울특별시교육청 서울특별시성북강북교육지원청
서울특별시교육청 서울특별시중부교육지원청
서울특별시교육청
서울특별시금천구시설관리공단
서울특별시서대문구도시관리공단
서울특별시성동구도시관리공단
서울특별시은평구시설관리공단
선박안전기술공단
성북구도시관리공단
세종도시교통공사
세종특별자치시
세종특별자치시교육청 세종특별자치시평생교육학습관
세종특별자치시교육청
세종특별자치시시설관리공단
세종학당재단
소방청
소상공인시장진흥공단
속초시시설관리공단
송파구시설관리공단
수도권매립지관리공사
수원도시공사
시청자미디어재단
시흥도시공사
식품의약품안전처
신용보증기금
신용보증재단중앙회
아산시시설관리공단
아시아문화원
안산도시공사
안성시시설관리공단
안양시시설관리공단
양산시시설관리공단
양주시시설관리공단
양평공사
에너지경제연구원
여성가족부
여수광양항만공사
여주도시관리공단
영등포구시설관리공단
영상물등급위원회
영월군시설관리공단
예금보험공사
예술의전당
오산시시설관리공단
외교부
용인도시공사
우체국금융개발원
우체국물류지원단
울산과학기술원
울산광역시 남구
울산광역시 동구
울산광역시 북구
울산광역시 울주군
울산광역시 중구
울산광역시
울산광역시교육청
울산광역시남구도시관리공단
울산광역시도시공사
울산광역시북구시설관리공단
울산광역시중구도시관리공단
울산시설공단
울산항만공사
울주군시설관리공단
원자력안전위원회
원주시시설관리공단
육아정책연구소
의료기관평가인증원
의왕도시공사
의정부시시설관리공단
이천시시설관리공단
인사혁신처
인천관광공사
인천광역시 강화군
인천광역시 계양구
인천광역시 남동구
인천광역시 동구
인천광역시 미추홀구
인천광역시 보건환경연구원
인천광역시 부평구
인천광역시 상수도사업본부
인천광역시 서구
인천광역시 연수구
인천광역시 옹진군
인천광역시 중구
인천광역시
인천광역시계양구시설관리공단
인천광역시교육청 인천광역시강화교육지원청
인천광역시교육청 인천광역시교육청계양도서관
인천광역시교육청 인천광역시교육청부평도서관
인천광역시교육청 인천광역시교육청서구도서관
인천광역시교육청 인천광역시교육청연수도서관
인천광역시교육청 인천광역시교육청주안도서관
인천광역시교육청 인천광역시교육청중앙도서관
인천광역시교육청 인천광역시교육청평생학습관
인천광역시교육청 인천광역시남부교육지원청
인천광역시교육청 인천광역시동부교육지원청
인천광역시교육청 인천광역시북구도서관
인천광역시교육청 인천광역시북부교육지원청
인천광역시교육청 인천광역시학생교육문화회관
인천광역시교육청 인천광역시화도진도서관
인천광역시교육청
인천광역시남동구도시관리공단
인천광역시미추홀구시설관리공단
인천광역시부평구시설관리공단
인천광역시서구시설관리공단
인천광역시연수구시설안전관리공단
인천교통공사
인천국제공항공사
인천도시공사
인천시설공단
인천환경공단
재단법인경기아트센터
재단법인국악방송
재단법인한국보건의료정보원
재단법인한국장례문화진흥원
재외동포재단
전남개발공사
전남대학교
전라남도 강진군
전라남도 고흥군
전라남도 곡성군
전라남도 광양시
전라남도 구례군
전라남도 나주시
전라남도 담양군
전라남도 목포시
전라남도 무안군
전라남도 보성군
전라남도 순천시
전라남도 신안군
전라남도 여수시
전라남도 영광군
전라남도 영암군
전라남도 완도군
전라남도 장성군
전라남도 장흥군
전라남도 진도군
전라남도 함평군
전라남도 해남군
전라남도 화순군
전라남도
전라남도교육청 나주공공도서관
전라남도교육청 목포공공도서관
전라남도교육청 장성공공도서관
전라남도교육청
전라북도 고창군
전라북도 군산시
전라북도 김제시
전라북도 남원시
전라북도 무주군
전라북도 부안군
전라북도 순창군
전라북도 완주군
전라북도 익산시
전라북도 임실군
전라북도 장수군
전라북도 전주시
전라북도 정읍시
전라북도 진안군
전라북도
전라북도교육청 전라북도전주교육지원청
전라북도교육청
전략물자관리원
전주시시설관리공단
정보통신산업진흥원
정보통신정책연구원
정선군시설관리공단
제주관광공사
제주국제자유도시개발센터
제주에너지공사
제주특별자치도 서귀포시
제주특별자치도 제주시
제주특별자치도
제주특별자치도개발공사
제주특별자치도교육청
조달청
종로구시설관리공단
주택관리공단(주)
주택도시보증공사
중랑구시설관리공단
중소기업기술정보진흥원
중소기업은행
중소벤처기업부
중소벤처기업진흥공단
중앙노동위원회
질병관리청 국립마산병원
질병관리청 국립목포병원
질병관리청
창녕군시설관리공단
창업진흥원
창원시경륜공단
창원시설공단
천안시시설관리공단
청도공영사업공사
충북개발공사
충북대학교
충청남도 계룡시
충청남도 공주시
충청남도 금산군
충청남도 논산시
충청남도 당진시
충청남도 보령시
충청남도 부여군
충청남도 서산시
충청남도 서천군
충청남도 아산시
충청남도 예산군
충청남도 천안시
충청남도 청양군
충청남도 태안군
충청남도 홍성군
충청남도
충청남도교육청 충청남도공주교육지원청
충청남도교육청 충청남도논산계룡교육지원청
충청남도교육청 충청남도아산교육지원청
충청남도교육청 충청남도청양교육지원청
충청남도교육청
충청북도 괴산군
충청북도 단양군
충청북도 보은군
충청북도 영동군
충청북도 옥천군
충청북도 음성군
충청북도 제천시
충청북도 증평군
충청북도 진천군
충청북도 청주시
충청북도 충주시
충청북도
충청북도교육청 충청북도괴산증평교육지원청
충청북도교육청 충청북도교육도서관
충청북도교육청 충청북도교육문화원
충청북도교육청 충청북도영동교육지원청
충청북도교육청 충청북도옥천교육지원청
충청북도교육청 충청북도제천교육지원청
충청북도교육청 충청북도진천교육지원청
충청북도교육청
코레일관광개발(주)
태권도진흥재단
통계청
통영관광개발공사
통일부
특허청
평택도시공사
포천시시설관리공단
포항시시설관리공단
학교법인한국전력국제원자력대학원대학교
학교법인한국폴리텍
한국가스공사
한국가스안전공사
한국개발연구원
한국건강가정진흥원
한국건강증진개발원
한국고용정보원
한국공예디자인문화진흥원
한국공항공사
한국과학기술기획평가원(KISTEP)
한국과학기술기획평가원
한국과학기술원
한국과학기술정보연구원
한국과학창의재단
한국관광공사
한국광물자원공사
한국광해관리공단
한국교원대학교
한국교육개발원
한국교육과정평가원
한국교육학술정보원
한국교통안전공단
한국국제교류재단
한국국제보건의료재단
한국국제협력단
한국국토정보공사
한국기계연구원
한국기상산업기술원
한국기술교육대학교
한국기초과학지원연구원
한국나노기술원
한국남동발전㈜
한국남부발전(주)
한국노인인력개발원
한국농수산식품유통공사
한국농어촌공사
한국농촌경제연구원
한국대학교육협의회
한국데이터산업진흥원
한국도로공사
한국동서발전(주)
한국무역보험공사
한국문화관광연구원
한국문화예술교육진흥원
한국문화예술위원회
한국문화재재단
한국문화정보원
한국문화진흥주식회사
한국발명진흥회
한국방송광고진흥공사
한국방송통신전파진흥원
한국법무보호복지공단
한국법제연구원
한국벤처투자(주)
한국보건복지인력개발원
한국보건산업진흥원
한국보건의료연구원
한국보건의료인국가시험원
한국보육진흥원
한국보훈복지의료공단
한국부동산원
한국사학진흥재단
한국사회보장정보원
한국사회복지협의회
한국사회적기업진흥원
한국산림복지진흥원
한국산업기술시험원
한국산업기술진흥원
한국산업기술평가관리원
한국산업단지공단
한국산업안전보건공단
한국산업은행
한국산업인력공단
한국상하수도협회
한국생명공학연구원
한국생산기술연구원
한국서부발전(주)
한국석유공사
한국석유관리원
한국세라믹기술원
한국소방산업기술원
한국소비자원
한국수력원자력(주)
한국수목원관리원
한국수자원공사
한국수출입은행
한국승강기안전공단
한국식품연구원
한국식품연구원부설세계김치연구소
한국양성평등교육진흥원
한국어촌어항공단
한국언론진흥재단
한국에너지공단
한국에너지기술연구원
한국에너지기술평가원
한국여성인권진흥원
한국여성정책연구원
한국연구재단 정보통신기획평가원
한국연구재단
한국영상자료원
한국우편사업진흥원
한국원자력안전기술원
한국원자력안전재단
한국원자력연구원
한국원자력의학원
한국의료기기안전정보원
한국의료분쟁조정중재원
한국의약품안전관리원
한국인터넷진흥원
한국임업진흥원
한국자산관리공사
한국자활복지개발원
한국잡월드
한국장애인개발원
한국장애인고용공단
한국장학재단
한국재정정보원
한국저작권위원회
한국전기안전공사
한국전기연구원
한국전력거래소
한국전력공사
한국전력기술(주)
한국전문대학교육협의회
한국전자통신연구원
한국조폐공사
한국주택금융공사
한국중부발전(주)
한국지능정보사회진흥원
한국지식재산보호원
한국지식재산연구원
한국지역난방공사
한국지질자원연구원
한국직업능력개발원
한국창업보육협회
한국철도공사
한국철도기술연구원
한국청소년상담복지개발원
한국청소년정책연구원
한국청소년활동진흥원
한국콘텐츠진흥원
한국토지주택공사
한국특허전략개발원
한국표준과학연구원
한국학중앙연구원
한국한의학연구원
한국항공우주연구원
한국항로표지기술원
한국해양교통안전공단
한국해양수산개발원
한국화학연구원
한국환경공단
한국환경산업기술원
한국환경정책평가연구원
한식진흥원
한전KDN(주)
한전원자력연료(주)
한전케이피에스주식회사
함안지방공사
항공안전기술원
해양경찰청
해양수산부 국립수산과학원
해양수산부 국립수산물품질관리원
해양수산부 국립해양조사원
해양수산부 부산지방해양수산청
해양수산부 중앙해양안전심판원
해양수산부
해양환경공단
행정안전부 국가기록원
행정안전부 국가민방위재난안전교육원
행정안전부 국립과학수사연구원
행정안전부 정부청사관리본부
행정안전부 지방공기업평가원
행정안전부 지방자치인재개발원
행정안전부 한국지역정보개발원
행정안전부 한국지역진흥재단
행정안전부
행정중심복합도시건설청
화성도시공사
환경부 국가미세먼지정보센터
환경부 국립생물자원관
환경부 국립환경과학원
환경부 국립환경인재개발원
환경부 금강유역환경청
환경부 금강홍수통제소
환경부 낙동강유역환경청
환경부 낙동강홍수통제소
환경부 영산강유역환경청
환경부 영산강홍수통제소
환경부 온실가스종합정보센터
환경부 한강유역환경청
환경부 한강홍수통제소
환경부 화학물질안전원
환경부
